-2	3	22	8	1	-1	-1	-1	-6	-7	-51	-28	-8	-7	-4	-7	96.100000	10.900000	6.900000
1	7	2	-12	-2	2	3	2	-6	-7	-51	-28	-8	-7	-4	-7	96.100000	10.900000	6.900000
1	7	2	-12	-2	2	3	2	1	-5	-55	4	2	-7	-1	-1	98.000000	9.000000	6.900000
1	7	2	-12	-2	2	3	2	1	-5	-55	4	2	-7	-1	-1	98.000000	9.000000	6.900000
1	7	2	-12	-2	2	3	2	2	3	37	10	-3	2	1	0	98.000000	9.000000	6.900000
3	8	30	-9	1	0	-1	0	2	3	37	10	-3	2	1	0	98.000000	9.000000	6.900000
3	8	30	-9	1	0	-1	0	-4	3	3	-26	-10	-7	-4	-5	98.000000	9.000000	6.900000
3	8	30	-9	1	0	-1	0	-4	-7	37	6	1	-4	-3	1	98.000000	9.000000	6.900000
3	8	30	-9	1	0	-1	0	-1	0	-51	1	1	6	3	2	98.000000	9.000000	6.900000
-2	-9	-26	-12	-1	1	0	0	-1	0	-51	1	1	6	3	2	98.000000	9.000000	6.900000
-2	-9	-26	-12	-1	1	0	0	-9	-24	-19	-23	-10	-2	-4	-6	98.000000	9.000000	6.900000
-2	-9	-26	-12	-1	1	0	0	-10	3	-20	6	-1	-11	-3	-3	98.000000	9.000000	6.900000
-2	-9	-26	-12	-1	1	0	0	-10	3	-20	6	-1	-11	-3	-3	98.000000	9.000000	6.900000
-2	-9	-26	-12	-1	1	0	0	-10	-25	-7	-28	-6	-5	-3	-7	98.000000	9.000000	6.900000
-2	-9	-26	-12	-1	1	0	0	-10	-25	-7	-28	-6	-5	-3	-7	98.000000	9.000000	6.900000
-1	3	16	-2	-2	-4	-1	-1	-10	-25	-7	-28	-6	-5	-3	-7	98.000000	9.000000	6.900000
-1	3	16	-2	-2	-4	-1	-1	3	26	45	18	4	2	2	1	98.000000	9.000000	6.900000
-1	3	16	-2	-2	-4	-1	-1	5	7	12	10	2	-1	2	3	98.000000	9.000000	6.900000
-1	3	16	-2	-2	-4	-1	-1	5	7	12	10	2	-1	2	3	98.000000	9.000000	6.900000
-1	2	44	16	0	2	2	0	5	7	12	10	2	-1	2	3	98.000000	9.000000	6.900000
-1	2	44	16	0	2	2	0	2	3	1	16	2	4	-1	-1	98.000000	9.000000	6.900000
-1	2	44	16	0	2	2	0	-2	-3	-54	-19	-7	-7	-5	-3	98.000000	10.900000	6.900000
-1	2	44	16	0	2	2	0	-2	-12	34	-13	-7	-8	-5	-2	98.000000	10.900000	6.900000
-1	2	44	16	0	2	2	0	-2	-12	34	-13	-7	-8	-5	-2	98.000000	10.900000	6.900000
-2	0	21	11	-1	-1	-3	-2	-2	-12	34	-13	-7	-8	-5	-2	98.000000	10.900000	6.900000
-2	0	21	11	-1	-1	-3	-2	-11	-8	-16	-9	-6	-3	0	-3	98.000000	10.900000	6.900000
-2	0	21	11	-1	-1	-3	-2	0	7	-12	1	-4	-1	-5	-3	98.000000	10.900000	6.900000
-2	0	21	11	-1	-1	-3	-2	0	7	-12	1	-4	-1	-5	-3	98.000000	10.900000	6.900000
-2	-2	-3	-8	-3	-2	-2	-1	0	7	-12	1	-4	-1	-5	-3	98.000000	10.900000	6.900000
-2	-2	-3	-8	-3	-2	-2	-1	-3	-13	-41	-9	1	-3	-4	-1	98.000000	10.900000	6.900000
-2	-2	-3	-8	-3	-2	-2	-1	8	9	70	19	7	6	2	2	98.000000	10.900000	6.900000
-2	-2	-3	-8	-3	-2	-2	-1	5	4	-17	-10	-2	-5	-3	3	96.100000	9.000000	6.900000
-2	-5	1	-1	2	-2	-1	-3	5	4	-17	-10	-2	-5	-3	3	96.100000	9.000000	6.900000
-2	-5	1	-1	2	-2	-1	-3	15	44	14	27	10	14	5	3	96.100000	10.900000	6.900000
-2	-5	1	-1	2	-2	-1	-3	-5	-10	-3	19	-4	-3	-3	-4	96.100000	10.900000	6.900000
-2	-5	1	-1	2	-2	-1	-3	-5	-10	-3	19	-4	-3	-3	-4	92.300000	10.900000	6.900000
-2	-5	1	-1	2	-2	-1	-3	-6	-13	25	-15	-8	-5	-2	-3	92.300000	10.900000	6.900000
-3	-4	-7	-2	-4	-1	0	-2	-6	-13	25	-15	-8	-5	-2	-3	92.300000	10.900000	6.900000
-3	-4	-7	-2	-4	-1	0	-2	-6	7	-4	1	3	2	-1	-3	80.700000	9.000000	6.900000
-3	-4	-7	-2	-4	-1	0	-2	-6	7	-4	1	3	2	-1	-3	80.700000	9.000000	6.900000
-3	-4	-7	-2	-4	-1	0	-2	0	-3	25	6	1	-4	-4	-1	80.700000	9.000000	6.900000
1	4	17	36	2	-1	1	1	0	-3	25	6	1	-4	-4	-1	80.700000	9.000000	6.900000
1	4	17	36	2	-1	1	1	5	10	21	0	1	-4	1	1	40.300000	9.000000	6.900000
1	4	17	36	2	-1	1	1	0	-11	-14	0	1	-1	-2	-1	40.300000	9.000000	6.900000
1	4	17	36	2	-1	1	1	0	-11	-14	0	1	-1	-2	-1	13.400000	10.900000	6.900000
-4	-4	-2	-13	-4	-2	0	-3	0	-11	-14	0	1	-1	-2	-1	13.400000	10.900000	6.900000
-4	-4	-2	-13	-4	-2	0	-3	-6	-15	-12	-36	-9	-6	-1	0	13.400000	10.900000	6.900000
-4	-4	-2	-13	-4	-2	0	-3	1	-11	14	-4	0	7	4	1	9.600000	9.000000	6.900000
-4	-4	-2	-13	-4	-2	0	-3	5	15	65	2	-2	5	6	3	7.600000	9.000000	6.900000
-4	-4	-2	-13	-4	-2	0	-3	5	15	65	2	-2	5	6	3	7.600000	9.000000	6.900000
-1	-8	-20	-26	-4	-1	0	-1	5	15	65	2	-2	5	6	3	7.600000	9.000000	6.900000
-1	-8	-20	-26	-4	-1	0	-1	-9	-3	57	12	2	-5	-5	-3	7.600000	9.000000	6.900000
-1	-8	-20	-26	-4	-1	0	-1	0	2	-92	-18	1	0	-1	-3	7.600000	10.900000	6.900000
-1	-8	-20	-26	-4	-1	0	-1	5	7	27	14	4	1	-1	0	7.600000	10.900000	6.900000
0	-4	-46	-10	-1	-1	-1	-1	5	7	27	14	4	1	-1	0	7.600000	10.900000	6.900000
0	-4	-46	-10	-1	-1	-1	-1	-1	-7	-31	9	-1	1	1	-2	5.700000	10.900000	6.900000
0	-4	-46	-10	-1	-1	-1	-1	-3	-9	12	3	-1	-2	-3	-3	5.700000	10.900000	6.900000
0	-4	-46	-10	-1	-1	-1	-1	-2	2	-28	10	2	-4	-4	-2	5.700000	10.900000	6.900000
1	2	5	32	10	3	1	0	-2	2	-28	10	2	-4	-4	-2	5.700000	10.900000	6.900000
1	2	5	32	10	3	1	0	-2	2	-28	10	2	-4	-4	-2	5.700000	9.000000	6.900000
1	2	5	32	10	3	1	0	-7	-18	-78	-19	-7	0	-4	-5	5.700000	9.000000	6.900000
1	2	5	32	10	3	1	0	0	11	37	16	2	-1	-1	-1	5.700000	9.000000	6.900000
1	2	5	32	10	3	1	0	0	-4	-40	-13	-5	-13	-3	3	5.700000	9.000000	6.900000
-3	2	1	39	10	0	0	0	0	-4	-40	-13	-5	-13	-3	3	5.700000	9.000000	6.900000
-3	2	1	39	10	0	0	0	1	-8	-60	-1	2	-1	0	0	5.700000	9.000000	6.900000
-3	2	1	39	10	0	0	0	-1	-5	-2	-5	-2	9	2	0	5.700000	9.000000	6.900000
-3	2	1	39	10	0	0	0	-1	-5	-2	-5	-2	9	2	0	3.800000	9.000000	6.900000
-2	1	23	23	5	-1	-2	0	-1	-5	-2	-5	-2	9	2	0	3.800000	9.000000	6.900000
-2	1	23	23	5	-1	-2	0	14	46	75	17	5	1	-1	5	3.800000	9.000000	6.900000
-2	1	23	23	5	-1	-2	0	-1	-10	1	5	0	4	0	-3	5.700000	10.900000	6.900000
-2	1	23	23	5	-1	-2	0	-6	-9	-37	-5	-2	5	2	-3	5.700000	10.900000	6.900000
-1	-3	-16	19	1	-1	-4	-2	-6	-9	-37	-5	-2	5	2	-3	5.700000	10.900000	6.900000
-1	-3	-16	19	1	-1	-4	-2	-6	-9	-37	-5	-2	5	2	-3	3.800000	9.000000	6.900000
-1	-3	-16	19	1	-1	-4	-2	-5	-12	-89	-9	-3	-2	0	-2	3.800000	9.000000	6.900000
-1	-3	-16	19	1	-1	-4	-2	3	18	30	7	3	-9	-3	-2	3.800000	9.000000	6.900000
2	-5	-35	12	2	0	-2	-2	3	18	30	7	3	-9	-3	-2	3.800000	9.000000	6.900000
2	-5	-35	12	2	0	-2	-2	-4	12	18	-6	-2	4	0	-2	3.800000	9.000000	6.900000
2	-5	-35	12	2	0	-2	-2	4	10	127	20	1	0	3	4	3.800000	9.000000	6.900000
2	-5	-35	12	2	0	-2	-2	-2	7	-14	-24	-8	-9	-4	0	3.800000	9.000000	6.900000
2	-5	-35	12	2	0	-2	-2	-3	-13	-1	-5	0	-1	-1	-3	3.800000	9.000000	6.900000
-1	-8	6	-35	-3	-1	1	-1	-3	-13	-1	-5	0	-1	-1	-3	3.800000	9.000000	6.900000
-1	-8	6	-35	-3	-1	1	-1	2	9	26	7	0	-1	1	-1	3.800000	9.000000	6.900000
-1	-8	6	-35	-3	-1	1	-1	4	23	21	-11	-9	1	-5	-3	3.800000	9.000000	6.900000
-1	-8	6	-35	-3	-1	1	-1	-7	-20	8	-16	-7	-7	-2	0	3.800000	9.000000	6.900000
-2	-1	-31	-4	-3	0	0	-1	-7	-20	8	-16	-7	-7	-2	0	3.800000	9.000000	6.900000
-2	-1	-31	-4	-3	0	0	-1	5	-2	-87	6	3	2	0	1	3.800000	9.000000	6.900000
-2	-1	-31	-4	-3	0	0	-1	-7	-14	-16	-7	-4	-8	-4	-3	3.800000	9.000000	6.900000
-2	-1	-31	-4	-3	0	0	-1	-7	-14	-16	-7	-4	-8	-4	-3	3.800000	9.000000	6.900000
-2	-1	-31	-4	-3	0	0	-1	-3	-8	-57	-31	-7	0	0	-2	3.800000	9.000000	6.900000
0	2	7	-15	-4	0	-4	-1	-3	-8	-57	-31	-7	0	0	-2	3.800000	9.000000	6.900000
0	2	7	-15	-4	0	-4	-1	-7	-18	-40	4	4	14	6	-2	3.800000	9.000000	6.900000
0	2	7	-15	-4	0	-4	-1	9	34	93	34	3	1	2	5	3.800000	9.000000	6.900000
0	2	7	-15	-4	0	-4	-1	-7	-23	-25	-31	-8	-11	-6	-3	3.800000	9.000000	6.900000
-1	-2	23	5	0	2	1	1	-7	-23	-25	-31	-8	-11	-6	-3	3.800000	9.000000	6.900000
-1	-2	23	5	0	2	1	1	-4	-12	-41	-30	-2	1	-1	-2	3.800000	9.000000	6.900000
-1	-2	23	5	0	2	1	1	0	-5	-56	20	4	2	-2	-3	3.800000	9.000000	6.900000
-1	-2	23	5	0	2	1	1	-4	-5	-36	-16	-7	-6	-5	-4	3.800000	9.000000	6.900000
-1	-2	23	5	0	2	1	1	-4	-5	-36	-16	-7	-6	-5	-4	3.800000	9.000000	6.900000
-2	-7	-37	0	1	0	2	0	-4	-5	-36	-16	-7	-6	-5	-4	3.800000	9.000000	6.900000
-2	-7	-37	0	1	0	2	0	12	6	-13	10	1	-9	-2	1	3.800000	9.000000	6.900000
-2	-7	-37	0	1	0	2	0	-4	-1	17	1	-4	2	1	-3	3.800000	9.000000	6.900000
-2	-7	-37	0	1	0	2	0	2	7	35	10	5	6	4	1	3.800000	9.000000	6.900000
-2	-7	-37	0	1	0	2	0	3	32	86	21	-1	-12	-3	2	3.800000	9.000000	6.900000
0	5	17	1	4	1	-1	-3	3	32	86	21	-1	-12	-3	2	3.800000	9.000000	6.900000
0	5	17	1	4	1	-1	-3	-1	4	12	6	1	1	1	-2	3.800000	9.000000	6.900000
0	5	17	1	4	1	-1	-3	-2	-2	10	2	-5	-2	-3	0	3.800000	9.000000	6.900000
0	5	17	1	4	1	-1	-3	-2	-2	10	2	-5	-2	-3	0	3.800000	9.000000	4.600000
-3	3	-21	-14	0	-1	-1	-3	-2	-2	10	2	-5	-2	-3	0	3.800000	9.000000	4.600000
-3	3	-21	-14	0	-1	-1	-3	1	9	27	-4	2	8	4	-1	3.800000	9.000000	4.600000
-3	3	-21	-14	0	-1	-1	-3	-2	-4	-25	9	3	-1	1	-2	3.800000	9.000000	4.600000
-3	3	-21	-14	0	-1	-1	-3	1	18	63	9	-3	-5	-2	-2	3.800000	9.000000	4.600000
-3	3	-21	-14	0	-1	-1	-3	-2	-8	-33	-14	-4	-9	-4	0	3.800000	9.000000	6.900000
0	7	24	3	-5	-3	-1	-1	-2	-8	-33	-14	-4	-9	-4	0	3.800000	9.000000	6.900000
0	7	24	3	-5	-3	-1	-1	-4	-4	-46	-11	-4	-9	-7	-2	3.800000	9.000000	6.900000
0	7	24	3	-5	-3	-1	-1	-7	-21	-20	-10	-1	2	2	-3	3.800000	9.000000	6.900000
-2	-3	-2	-41	-16	-5	-2	-2	-7	-21	-20	-10	-1	2	2	-3	3.800000	9.000000	6.900000
-2	-3	-2	-41	-16	-5	-2	-2	2	13	-8	-7	1	-4	-4	0	3.800000	9.000000	6.900000
-2	-3	-2	-41	-16	-5	-2	-2	-3	-9	-14	-4	-3	5	1	-4	3.800000	9.000000	6.900000
-2	-3	-2	-41	-16	-5	-2	-2	2	11	6	0	2	-5	-3	-3	5.700000	9.000000	6.900000
-2	-3	-2	-41	-16	-5	-2	-2	1	5	2	0	-3	-3	-1	1	5.700000	9.000000	6.900000
-3	-2	-3	29	1	-3	-3	-1	1	5	2	0	-3	-3	-1	1	5.700000	9.000000	6.900000
-3	-2	-3	29	1	-3	-3	-1	-1	-1	4	2	3	8	2	0	5.700000	9.000000	6.900000
-3	-2	-3	29	1	-3	-3	-1	-1	3	-28	-4	0	3	-1	0	5.700000	9.000000	6.900000
-3	-2	-3	29	1	-3	-3	-1	-1	3	-28	-4	0	3	-1	0	3.800000	9.000000	6.900000
-3	-2	-3	29	1	-3	-3	-1	3	-5	-47	-20	-3	-1	2	3	3.800000	9.000000	6.900000
-1	1	28	25	-1	-3	0	-1	3	-5	-47	-20	-3	-1	2	3	3.800000	9.000000	6.900000
-1	1	28	25	-1	-3	0	-1	-3	-4	-29	-12	-8	5	2	4	3.800000	9.000000	6.900000
-1	1	28	25	-1	-3	0	-1	-3	-10	-3	-6	-5	-3	-4	-3	5.700000	9.000000	4.600000
-1	1	28	25	-1	-3	0	-1	-5	-15	-14	4	2	-4	0	-5	5.700000	9.000000	4.600000
-3	-11	-19	-2	-5	2	-1	-2	-5	-15	-14	4	2	-4	0	-5	5.700000	9.000000	4.600000
-3	-11	-19	-2	-5	2	-1	-2	9	36	112	28	2	2	5	2	3.800000	9.000000	4.600000
-3	-11	-19	-2	-5	2	-1	-2	3	1	-13	-1	-3	-14	-8	2	3.800000	9.000000	6.900000
-3	-11	-19	-2	-5	2	-1	-2	-6	-7	-36	1	-4	-4	-5	-4	3.800000	9.000000	6.900000
-3	-11	-19	-2	-5	2	-1	-2	-1	4	65	7	-2	-12	-6	-4	5.700000	9.000000	6.900000
1	1	23	28	5	2	2	2	-1	4	65	7	-2	-12	-6	-4	5.700000	9.000000	6.900000
1	1	23	28	5	2	2	2	-4	-17	-59	-9	4	21	5	-2	5.700000	9.000000	6.900000
1	1	23	28	5	2	2	2	-2	-17	-37	2	-1	-1	0	3	5.700000	9.000000	6.900000
-1	-2	-10	-7	-6	-3	-8	-3	-2	-17	-37	2	-1	-1	0	3	5.700000	9.000000	6.900000
-1	-2	-10	-7	-6	-3	-8	-3	-1	9	-14	0	-4	-10	-5	-5	5.700000	9.000000	6.900000
-1	-2	-10	-7	-6	-3	-8	-3	-4	-6	8	-4	0	-17	-4	0	5.700000	9.000000	6.900000
-1	-2	-10	-7	-6	-3	-8	-3	2	6	2	-5	3	4	3	3	5.700000	9.000000	6.900000
-1	0	10	0	1	0	-2	-5	2	6	2	-5	3	4	3	3	5.700000	9.000000	6.900000
-1	0	10	0	1	0	-2	-5	-7	-12	-20	-14	-8	-19	-8	1	5.700000	9.000000	6.900000
-1	0	10	0	1	0	-2	-5	-3	-6	-48	-10	4	15	5	-4	5.700000	9.000000	6.900000
-1	0	10	0	1	0	-2	-5	-3	-8	-8	-2	-3	2	-2	-5	5.700000	9.000000	6.900000
-1	0	10	0	1	0	-2	-5	13	15	-4	3	5	2	13	14	5.700000	9.000000	6.900000
-3	22	-14	23	1	-1	0	-1	13	15	-4	3	5	2	13	14	5.700000	9.000000	6.900000
-3	22	-14	23	1	-1	0	-1	-4	-16	-24	-19	-7	-18	-5	-3	5.700000	9.000000	6.900000
-3	22	-14	23	1	-1	0	-1	6	-5	0	16	13	8	6	4	5.700000	9.000000	6.900000
-3	22	-14	23	1	-1	0	-1	2	9	-7	8	8	-14	-13	-6	7.600000	9.000000	6.900000
-3	22	-14	23	1	-1	0	-1	0	6	29	15	4	10	9	0	7.600000	9.000000	6.900000
0	-13	-31	-13	-7	-2	4	0	0	6	29	15	4	10	9	0	7.600000	9.000000	6.900000
0	-13	-31	-13	-7	-2	4	0	-5	-12	-23	-5	-7	-11	-12	1	5.700000	9.000000	6.900000
0	-13	-31	-13	-7	-2	4	0	-3	-12	-46	7	-7	-23	-2	1	5.700000	9.000000	6.900000
0	-13	-31	-13	-7	-2	4	0	2	4	19	10	2	6	-1	-3	5.700000	9.000000	6.900000
0	-13	-31	-13	-7	-2	4	0	2	4	19	10	2	6	-1	-3	5.700000	9.000000	6.900000
-4	-56	-12	54	13	2	3	-1	2	4	19	10	2	6	-1	-3	5.700000	9.000000	6.900000
-4	-56	-12	54	13	2	3	-1	-5	-20	-13	-1	0	9	6	-1	5.700000	9.000000	6.900000
-4	-56	-12	54	13	2	3	-1	4	18	-30	-3	-9	-1	-5	3	7.600000	9.000000	6.900000
-4	-56	-12	54	13	2	3	-1	-1	-1	18	9	4	12	2	1	7.600000	9.000000	6.900000
-4	-56	-12	54	13	2	3	-1	-1	-1	18	9	4	12	2	1	5.700000	9.000000	6.900000
-5	-15	-34	-29	-5	1	0	-4	-1	-1	18	9	4	12	2	1	5.700000	9.000000	6.900000
-5	-15	-34	-29	-5	1	0	-4	1	5	25	-1	-3	-1	8	0	5.700000	9.000000	6.900000
-5	-15	-34	-29	-5	1	0	-4	1	5	25	-1	-3	-1	8	0	5.700000	9.000000	6.900000
-5	-15	-34	-29	-5	1	0	-4	4	2	60	50	5	-10	2	4	5.700000	9.000000	6.900000
-5	-15	-34	-29	-5	1	0	-4	7	18	26	11	11	-1	4	0	5.700000	9.000000	6.900000
1	-6	11	-6	-2	-6	-1	0	7	18	26	11	11	-1	4	0	5.700000	9.000000	6.900000
1	-6	11	-6	-2	-6	-1	0	-9	-14	-14	-11	-10	-2	0	-7	5.700000	9.000000	4.600000
1	-6	11	-6	-2	-6	-1	0	-9	-14	-14	-11	-10	-2	0	-7	5.700000	9.000000	4.600000
1	-6	11	-6	-2	-6	-1	0	-7	-4	-28	0	3	8	1	-7	7.600000	9.000000	6.900000
1	-6	11	-6	-2	-6	-1	0	-10	-16	7	-3	-12	-17	-5	-4	7.600000	9.000000	6.900000
1	6	44	14	-6	-2	-2	-1	-10	-16	7	-3	-12	-17	-5	-4	7.600000	9.000000	6.900000
1	6	44	14	-6	-2	-2	-1	-1	2	-23	-17	-5	-11	-10	-5	7.600000	9.000000	6.900000
1	6	44	14	-6	-2	-2	-1	0	-8	-5	17	8	23	4	6	7.600000	9.000000	6.900000
1	6	44	14	-6	-2	-2	-1	0	-8	-5	17	8	23	4	6	7.600000	9.000000	6.900000
1	6	44	14	-6	-2	-2	-1	-1	-3	-1	1	-11	-23	-5	-3	7.600000	9.000000	6.900000
1	12	3	7	-7	-5	1	1	-1	-3	-1	1	-11	-23	-5	-3	7.600000	9.000000	6.900000
1	12	3	7	-7	-5	1	1	-5	-24	-25	0	-4	-4	0	-7	7.600000	9.000000	6.900000
1	12	3	7	-7	-5	1	1	0	12	70	22	20	24	9	-6	9.600000	9.000000	6.900000
1	12	3	7	-7	-5	1	1	0	12	70	22	20	24	9	-6	9.600000	9.000000	6.900000
4	-3	4	-23	8	-2	0	3	0	12	70	22	20	24	9	-6	9.600000	9.000000	6.900000
4	-3	4	-23	8	-2	0	3	-4	-9	-12	-1	-3	-10	-5	0	11.500000	10.900000	6.900000
4	-3	4	-23	8	-2	0	3	-5	-20	-52	-48	-19	-21	-10	-7	11.500000	10.900000	6.900000
4	-3	4	-23	8	-2	0	3	3	7	4	11	2	-12	-4	2	11.500000	10.900000	6.900000
4	-3	4	-23	8	-2	0	3	-1	-4	13	-8	-9	-6	0	6	11.500000	10.900000	6.900000
-1	3	37	15	-3	0	-1	-1	-1	-4	13	-8	-9	-6	0	6	11.500000	10.900000	6.900000
-1	3	37	15	-3	0	-1	-1	-1	-4	13	-8	-9	-6	0	6	11.500000	10.900000	6.900000
-1	3	37	15	-3	0	-1	-1	1	9	-4	13	13	19	10	2	9.600000	9.000000	6.900000
-1	3	37	15	-3	0	-1	-1	-9	-10	-103	-56	-23	-8	0	-3	9.600000	9.000000	6.900000
-1	-1	-24	-15	0	2	0	0	-9	-10	-103	-56	-23	-8	0	-3	9.600000	9.000000	6.900000
-1	-1	-24	-15	0	2	0	0	-6	-6	0	6	-3	33	-1	-6	9.600000	10.900000	6.900000
-1	-1	-24	-15	0	2	0	0	10	-26	-41	-25	4	26	5	1	9.600000	10.900000	6.900000
-1	-1	-24	-15	0	2	0	0	4	13	-4	7	5	-6	2	0	9.600000	10.900000	6.900000
-1	-1	-24	-15	0	2	0	0	4	15	116	18	0	3	0	0	9.600000	10.900000	6.900000
-1	17	-8	3	9	3	2	-1	4	15	116	18	0	3	0	0	9.600000	10.900000	6.900000
-1	17	-8	3	9	3	2	-1	-6	-2	24	-19	-4	-6	-3	-7	9.600000	10.900000	6.900000
-1	17	-8	3	9	3	2	-1	-3	0	5	3	10	23	5	4	9.600000	10.900000	6.900000
-1	17	-8	3	9	3	2	-1	-4	14	84	-10	5	-7	3	-5	7.600000	9.000000	6.900000
-1	17	-8	3	9	3	2	-1	-7	-22	-20	-4	-2	5	1	-5	7.600000	9.000000	6.900000
1	10	26	17	-10	-11	-3	-2	-7	-22	-20	-4	-2	5	1	-5	7.600000	9.000000	6.900000
1	10	26	17	-10	-11	-3	-2	-7	-21	-48	-22	-1	4	-5	-3	7.600000	9.000000	6.900000
1	10	26	17	-10	-11	-3	-2	-4	-10	-34	-11	-13	-31	-10	-11	9.600000	10.900000	6.900000
1	10	26	17	-10	-11	-3	-2	2	1	9	11	9	24	2	4	9.600000	10.900000	6.900000
1	10	26	17	-10	-11	-3	-2	-1	3	-28	19	6	5	-7	-2	9.600000	9.000000	6.900000
-1	3	15	0	3	6	1	-2	-1	3	-28	19	6	5	-7	-2	9.600000	9.000000	6.900000
-1	3	15	0	3	6	1	-2	-6	-14	-68	-13	-8	-3	-3	2	9.600000	9.000000	6.900000
-1	3	15	0	3	6	1	-2	6	11	14	9	-1	-39	-10	-3	9.600000	10.900000	6.900000
-1	3	15	0	3	6	1	-2	0	-13	11	-5	12	4	-2	0	9.600000	10.900000	6.900000
4	28	25	-3	4	-3	-2	-1	0	-13	11	-5	12	4	-2	0	9.600000	10.900000	6.900000
4	28	25	-3	4	-3	-2	-1	-4	-11	-64	4	-7	1	-1	1	9.600000	9.000000	6.900000
4	28	25	-3	4	-3	-2	-1	13	-13	21	14	6	8	1	1	9.600000	9.000000	6.900000
4	28	25	-3	4	-3	-2	-1	4	5	-53	8	1	-2	9	8	9.600000	9.000000	6.900000
4	28	25	-3	4	-3	-2	-1	4	5	-53	8	1	-2	9	8	9.600000	9.000000	6.900000
-6	-27	-34	-20	-12	-4	-1	-3	4	5	-53	8	1	-2	9	8	9.600000	9.000000	6.900000
-6	-27	-34	-20	-12	-4	-1	-3	6	24	-14	-1	-7	-23	-6	6	9.600000	10.900000	6.900000
-6	-27	-34	-20	-12	-4	-1	-3	-7	-11	-34	-20	-3	9	-4	-1	9.600000	10.900000	6.900000
-6	-27	-34	-20	-12	-4	-1	-3	-5	-16	-18	14	6	9	3	-7	9.600000	10.900000	4.600000
4	4	10	23	-2	-1	0	-1	-5	-16	-18	14	6	9	3	-7	9.600000	10.900000	4.600000
4	4	10	23	-2	-1	0	-1	4	14	48	27	-5	9	-5	0	9.600000	10.900000	4.600000
4	4	10	23	-2	-1	0	-1	-5	-1	0	46	11	19	3	-4	9.600000	10.900000	6.900000
4	4	10	23	-2	-1	0	-1	-5	-1	0	46	11	19	3	-4	9.600000	10.900000	6.900000
4	4	10	23	-2	-1	0	-1	-4	5	85	-12	-4	13	9	-4	11.500000	10.900000	6.900000
1	8	50	-18	-3	4	1	0	-4	5	85	-12	-4	13	9	-4	11.500000	10.900000	6.900000
1	8	50	-18	-3	4	1	0	-4	-5	-46	-2	3	7	-5	-5	11.500000	10.900000	6.900000
1	8	50	-18	-3	4	1	0	1	16	61	-3	-4	-9	6	4	11.500000	10.900000	4.600000
